id,Type,Length,Isometrie,vertex_index,vertex_part,vertex_part_index,distance,angle,xcoord,ycoord
11,Distributor,,Rechts,4,0,4,16.90475834111273,310.61304071457084,402106.871408395,5532007.43556697
11,Distributor,,Rechts,5,0,5,23.88443318122595,308.26950700044131,402101.461192418,5532011.84526356
11,Distributor,,Rechts,6,0,6,29.99152745973754,307.61580278774079,402096.606820549,5532015.55089094
11,Distributor,,Rechts,7,0,7,34.21659273476141,305.50760226509374,402093.271755906,5532018.1448301
11,Distributor,,Rechts,8,0,8,39.57144868486521,298.20656247261445,402088.787946774,5532021.07227573
11,Distributor,,Rechts,9,0,9,43.32292745734063,296.61754408018021,402085.34171331,5532022.55452669
11,Distributor,,Rechts,10,0,10,46.95859928904954,296.15769089030795,402082.191930036,5532024.3702841
11,Distributor,,Rechts,11,0,11,51.24577155491540,292.35319769255676,402078.226908738,5532026.00076015
5,Distributor,,Links,0,0,0,0.00000000000000,86.76029971320995,401732.885041716,5531927.24505984
5,Distributor,,Links,1,0,1,1.16041834373764,93.23347606634630,401734.043605532,5531927.31063892
5,Distributor,,Links,2,0,2,4.01759883598839,105.18278123335863,401736.859882342,5531926.82890736
5,Distributor,,Links,3,0,3,6.43337232937972,110.22889320153840,401739.120315044,5531925.97661306
5,Distributor,,Links,4,0,4,9.38720134325382,108.45080266390671,401741.89953558,5531924.97609367
5,Distributor,,Links,5,0,5,12.41132023587601,104.45258159519867,401744.789924937,5531924.0867431
5,Distributor,,Links,6,0,6,14.94771322689352,102.91933883744096,401747.272695283,5531923.56795526
5,Distributor,,Links,7,0,7,16.78115639904044,113.53005550747073,401749.051396426,5531923.12327998
5,Distributor,,Links,8,0,8,18.54901642413821,116.68854835543816,401750.533647378,5531922.15981686
5,Distributor,,Links,9,0,9,20.99949824754169,104.90777567622790,401752.831136355,5531921.30752256
5,Distributor,,Links,10,0,10,23.47894789993574,89.19605981567136,401755.276850426,5531920.89990355
5,Distributor,,Links,11,0,11,25.21585573888810,73.04807161948010,401756.981439022,5531921.23341001
5,Distributor,,Links,12,0,12,26.74372504927501,81.87414522867114,401758.389577427,5531921.8263104
5,Distributor,,Links,13,0,13,28.68343604706097,102.22101935997314,401760.316503665,5531921.60397275
5,Distributor,,Links,14,0,14,32.18736098664972,102.17972018121299,401763.651568308,5531920.52934081
5,Distributor,,Links,15,0,15,35.13374257865417,90.29660259172564,401766.579013939,5531920.19583435
5,Distributor,,Links,16,0,16,37.29447607868539,90.35365968397807,401768.728277821,5531920.41817199
5,Distributor,,Links,17,0,17,39.86848712066741,93.30673023832215,401771.285160714,5531920.1217218
