id,Type,Length,Isometrie,vertex_index,vertex_part,vertex_part_index,distance,angle,xcoord,ycoord
4,,43.734,Links,7,0,7,43.72121071977446,118.49563861762869,401692.006544418,5531981.97715541
5,,39.745,Links,0,0,0,0.00000000000000,58.12337009988876,401656.681351401,5532027.69817549
5,,39.745,Links,1,0,1,4.53101107453935,64.21812695239724,401660.529027823,5532030.09096623
5,,39.745,Links,2,0,2,9.07330823399209,78.45898013418891,401664.805811007,5532031.6211914
5,,39.745,Links,3,0,3,13.71135971981067,90.99331175411236,401669.435723077,5532031.8958472
5,,39.745,Links,4,0,4,19.14997485758390,98.05520317267241,401674.850366006,5532031.38577214
5,,39.745,Links,5,0,5,22.94376510424632,102.67486664816228,401678.577837588,5532030.67951437
5,,39.745,Links,6,0,6,27.60697500135695,105.12255428850494,401683.090040029,5532029.50241808
5,,39.745,Links,7,0,7,32.41453239996589,109.85584344445482,401687.719952099,5532028.20761216
5,,39.745,Links,8,0,8,36.06774744276893,123.24244505066760,401691.055058251,5532026.71662353
5,,39.745,Links,9,0,9,39.73379300055187,132.39743779370303,401693.762379716,5532024.24472132
6,,108.461,Rechts,0,0,0,0.00000000000000,324.29300894553046,402098.221638025,5531615.9862747
6,,108.461,Rechts,1,0,1,3.57842014799769,320.08053019676015,402096.133127835,5531618.89199594
6,,108.461,Rechts,2,0,2,7.24110467323185,314.18924926423824,402093.582752542,5531621.52084432
6,,108.461,Rechts,3,0,3,12.35090182352974,305.66062041050628,402089.816044417,5531624.9736601
6,,108.461,Rechts,4,0,4,18.62003704551467,291.67262441260101,402084.322928402,5531627.99487391
6,,108.461,Rechts,5,0,5,26.28091554089024,286.58539710874021,402076.907221781,5531629.91746452
6,,108.461,Rechts,6,0,6,40.40094753077404,290.06296896521343,402063.52756063,5531634.42966696
6,,108.461,Rechts,7,0,7,51.11158951636090,286.10136091049151,402053.561478716,5531638.35332125
6,,108.461,Rechts,8,0,8,59.97661731122924,281.81693667858525,402044.850966178,5531640.00125606
6,,108.461,Rechts,9,0,9,73.66359232710172,284.61122933863879,402031.510541569,5531643.06170641
6,,108.461,Rechts,10,0,10,82.33016221119432,283.71544881873859,402023.19239446,5531645.49437207
6,,108.461,Rechts,11,0,11,92.08736825795371,281.46953612330122,402013.618677977,5531647.37772613
6,,108.461,Rechts,12,0,12,100.90608134133798,279.80098051710445,402004.986638524,5531649.18260711
